open,high,low,close,vol,volCcy,volCcyQuote,confirm,datetime
94647.1,94824.0,94561.9,94701.3,51228.7,512.287,48532817.2286,1,2024-12-28 15:15:00
94701.0,94794.0,94568.0,94568.0,26259.8,262.598,24863698.326,1,2024-12-28 15:30:00
94568.0,94584.5,94366.0,94442.5,55543.0,555.43,52463109.4797,1,2024-12-28 15:45:00
94442.6,94541.0,94390.0,94450.4,32167.8,321.678,30390092.7412,1,2024-12-28 16:00:00
94450.4,94636.8,94442.0,94589.2,25415.5,254.155,24031659.3377,1,2024-12-28 16:15:00
94589.3,94799.5,94581.3,94693.0,39580.5,395.805,37482196.0982,1,2024-12-28 16:30:00
94693.0,94925.0,94634.7,94870.0,58708.9,587.089,55672259.5052,1,2024-12-28 16:45:00
94870.0,95132.5,94808.3,95000.0,138752.1,1387.521,131800597.3865,1,2024-12-28 17:00:00
95000.0,95248.4,94948.7,95107.7,106723.1,1067.231,101522289.2451,1,2024-12-28 17:15:00
95107.7,95193.7,94927.4,95025.1,53160.4,531.604,50537645.4836,1,2024-12-28 17:30:00
95025.0,95200.0,94969.3,95016.5,30550.2,305.502,29052754.6225,1,2024-12-28 17:45:00
95016.4,95100.0,94918.3,94942.3,40866.3,408.663,38827349.6454,1,2024-12-28 18:00:00
94942.3,95049.9,94888.0,94971.4,26984.9,269.849,25625351.3264,1,2024-12-28 18:15:00
94971.4,94999.9,94710.3,94785.4,39003.3,390.033,36988894.321,1,2024-12-28 18:30:00
94785.4,94908.8,94759.1,94841.3,22640.7,226.407,21472066.4261,1,2024-12-28 18:45:00
94841.3,95067.9,94840.0,94934.8,20828.4,208.284,19777231.9571,1,2024-12-28 19:00:00
94934.8,95100.0,94908.3,95015.7,20968.0,209.68,19923459.2709,1,2024-12-28 19:15:00
95015.7,95148.5,95015.7,95088.8,19855.3,198.553,18877446.6497,1,2024-12-28 19:30:00
95088.8,95125.0,94972.7,95027.9,11787.9,117.879,11203459.7671,1,2024-12-28 19:45:00
95028.0,95067.7,94867.1,94916.8,23941.7,239.417,22737564.433,1,2024-12-28 20:00:00
94916.8,94989.0,94871.6,94886.6,8816.1,88.161,8368085.2469,1,2024-12-28 20:15:00
94886.7,95042.4,94871.5,94967.7,8151.3,81.513,7740998.7161,1,2024-12-28 20:30:00
94967.7,95170.4,94967.6,95082.5,11123.3,111.233,10576998.7721,1,2024-12-28 20:45:00
95082.5,95082.9,94944.5,95026.0,19610.1,196.101,18632597.5833,1,2024-12-28 21:00:00
95026.0,95089.2,94984.4,95028.3,11156.3,111.563,10602213.3095,1,2024-12-28 21:15:00
95028.3,95163.0,94972.4,95128.7,12239.4,122.394,11639827.7437,1,2024-12-28 21:30:00
95128.7,95218.0,95092.3,95155.7,21389.1,213.891,20350663.0359,1,2024-12-28 21:45:00
95155.8,95200.0,95026.6,95170.3,20731.7,207.317,19718778.1237,1,2024-12-28 22:00:00
95170.2,95482.4,95091.9,95239.9,49785.8,497.858,47445806.4198,1,2024-12-28 22:15:00
95239.9,95364.7,95055.0,95147.5,28419.4,284.194,27053448.087,1,2024-12-28 22:30:00
95147.5,95806.2,95144.3,95320.3,147859.1,1478.591,141323363.3783,1,2024-12-28 22:45:00
95320.3,95407.1,95216.7,95322.3,31771.1,317.711,30280502.0582,1,2024-12-28 23:00:00
95322.4,95383.3,95110.0,95334.6,49172.6,491.726,46831961.1443,1,2024-12-28 23:15:00
95334.7,95432.0,95172.5,95243.6,22268.2,222.682,21219695.9809,1,2024-12-28 23:30:00
