entry_time,exit_time,direction,entry_price,exit_price,quantity,contract_value,fee_entry,fee_exit,total_fee,return,reason,balance_after
2024-07-15 21:20:00,2024-07-15 21:25:00,long,62806.1,62969.13499999998,0.011000000000000001,690.8671,0.41452026,0.4155962909999999,0.8301165509999999,1.3775008477081319,take_profit,1394.8276927576399
2024-07-15 21:55:00,2024-07-15 22:20:00,long,62945.8,62773.86,0.011000000000000001,692.4038,0.41544228,0.414307476,0.829749756,-2.307089983916692,stop_loss,1392.520602773723
2024-07-15 22:45:00,2024-07-15 22:55:00,long,62982.0,63073.844999999994,0.011000000000000001,692.802,0.4156812,0.41628737699999996,0.8319685769999999,0.5934302879999329,take_profit,1393.1140330617231
2024-07-15 23:00:00,2024-07-15 23:10:00,long,63214.1,62961.75,0.011000000000000001,695.3551000000001,0.41721306,0.41554755000000004,0.83276061,-3.1919770125833176,stop_loss,1389.9220560491399
2024-07-15 23:35:00,2024-07-15 23:40:00,long,63102.9,63087.409999999996,0.011000000000000001,694.1319000000001,0.41647914,0.41637690599999994,0.832856046,-0.5870561276250575,stop_loss,1389.3349999215147
2024-07-16 00:35:00,2024-07-16 00:45:00,long,63247.6,63522.369999999995,0.0109,689.39884,0.41363930399999993,0.41543629979999996,0.8290756037999999,2.5789822011666317,take_profit,1391.9139821226813
2024-07-16 01:25:00,2024-07-16 01:30:00,long,63637.0,63498.16000000001,0.0109,693.6433,0.41618597999999996,0.41527796640000003,0.8314639464,-1.9289229844415494,stop_loss,1389.9850591382399
2024-07-16 02:45:00,2024-07-16 03:05:00,long,63582.0,63372.76000000001,0.0109,693.0438,0.41582628,0.4144578504,0.8302841303999999,-2.696328923399898,stop_loss,1387.28873021484
2024-07-16 03:15:00,2024-07-16 03:25:00,long,63591.5,63726.350000000006,0.0109,693.14735,0.41588840999999993,0.41677032900000005,0.832658739,1.0525170482083968,take_profit,1388.3412472630482
2024-07-16 04:10:00,2024-07-16 04:20:00,short,63257.0,63466.770000000004,0.0109,689.5013,0.41370078,0.4150726758,0.8287734558,-2.702140260216711,stop_loss,1385.6391070028315
2024-07-16 04:50:00,2024-07-16 05:25:00,long,63675.5,63517.56,0.0108,687.6954000000001,0.41261724,0.41159378879999997,0.8242110288,-2.119351567050025,stop_loss,1383.5197554357815
2024-07-16 06:00:00,2024-07-16 06:05:00,short,63537.5,63597.219999999994,0.0108,686.205,0.411723,0.41210998559999995,0.8238329856,-1.0573719043499339,stop_loss,1382.4623835314314
2024-07-16 06:25:00,2024-07-16 06:45:00,long,64177.3,64787.20000000001,0.010700000000000001,686.6971100000001,0.412018266,0.41593382400000006,0.8279520900000001,6.108851680816761,take_profit,1388.5712352122482
2024-07-16 07:15:00,2024-07-16 07:45:00,long,64558.4,64812.99500000001,0.010700000000000001,690.77488,0.414464928,0.4160994279000001,0.8305643559000001,2.3063401349000907,take_profit,1390.8775753471482
2024-07-16 09:40:00,2024-07-16 10:15:00,long,64810.0,64696.55,0.010700000000000001,693.4670000000001,0.4160802,0.415351851,0.831432051,-1.6312894630833024,stop_loss,1389.246285884065
2024-07-16 10:35:00,2024-07-16 10:45:00,short,64567.2,64702.9,0.010700000000000001,690.86904,0.41452142399999997,0.415392618,0.829914042,-1.867958342200047,stop_loss,1387.3783275418648
2024-07-16 11:20:00,2024-07-16 11:35:00,long,64827.4,64728.420000000006,0.0106,687.17044,0.412302264,0.41167275119999996,0.8239750151999999,-1.4617197142499567,stop_loss,1385.9166078276148
2024-07-16 12:05:00,2024-07-16 12:10:00,long,64774.5,64789.77000000001,0.0106,686.6097,0.4119658199999999,0.41206293720000003,0.8240287572,-0.2504870245748797,take_profit,1385.66612080304
2024-07-16 12:30:00,2024-07-16 13:10:00,short,64575.0,64337.44500000001,0.010700000000000001,690.9525000000001,0.41457150000000004,0.41304639690000006,0.8276178969000001,2.1264889280999255,take_profit,1387.79260973114
2024-07-16 13:15:00,2024-07-16 13:25:00,short,64390.1,64216.834999999985,0.010700000000000001,688.9740700000001,0.413384442,0.41227208069999993,0.8256565226999999,1.4410892742418162,take_profit,1389.2336990053818
2024-07-16 14:10:00,2024-07-16 14:15:00,short,63744.2,63648.30500000001,0.0108,688.43736,0.413062416,0.4124410164,0.8255034324,0.6229381346998869,take_profit,1389.8566371400816
2024-07-16 15:15:00,2024-07-16 15:25:00,short,63217.4,62969.104999999996,0.0109,689.06966,0.413441796,0.41181794669999994,0.8252597426999999,2.294023328583394,take_profit,1392.150660468665
2024-07-16 15:40:00,2024-07-16 16:05:00,short,62910.1,63058.25,0.011000000000000001,692.0111,0.41520666,0.41618445,0.83139111,-2.0472761397916828,stop_loss,1390.1033843288733
