Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-01-02 18:30:00,32741.39,33300.0,32616.48,32999.98,4099.032719,2021-01-02 18:59:59.999,135151247.04234039,58892,2361.21564700,77862618.44080912,0
2021-01-02 19:00:00,32999.98,33100.02,32690.0,33014.63,3323.830384,2021-01-02 19:29:59.999,109544148.99056498,53800,1707.61954600,56288713.43799769,0
2021-01-02 19:30:00,33014.62,33220.0,32980.18,33027.2,2521.026115,2021-01-02 19:59:59.999,83447649.29978196,46721,1366.66527800,45238690.60692010,0
2021-01-02 20:00:00,33027.2,33061.37,32100.0,32237.25,6843.079222,2021-01-02 20:29:59.999,222789322.03694389,88783,3138.65678500,102228482.53921376,0
2021-01-02 20:30:00,32234.24,32433.57,30550.0,30667.22,8890.20389,2021-01-02 20:59:59.999,281693023.05646053,124337,4008.53303700,127136961.18290154,0
2021-01-02 21:00:00,30669.43,32005.94,30300.0,31615.18,8180.41134,2021-01-02 21:29:59.999,256459889.75426474,118313,4243.07368900,132961341.70013040,0
2021-01-02 21:30:00,31615.18,31857.83,31376.87,31694.59,2214.709302,2021-01-02 21:59:59.999,70054037.18731903,43631,1042.43449500,32985339.51289332,0
2021-01-02 22:00:00,31693.53,32200.0,31424.96,32199.49,1917.885057,2021-01-02 22:29:59.999,61019160.19300859,46620,908.23574000,28926990.85590947,0
2021-01-02 22:30:00,32199.49,32311.92,32050.02,32145.66,1961.177037,2021-01-02 22:59:59.999,63170128.38126294,44952,858.24141100,27648350.74716081,0
2021-01-02 23:00:00,32143.53,32195.53,31500.0,31965.93,2806.944611,2021-01-02 23:29:59.999,89514804.91831558,51814,1309.73536200,41777693.82225688,0
2021-01-02 23:30:00,31962.56,32246.67,31773.82,32178.33,1815.395727,2021-01-02 23:59:59.999,58042715.70184510,33569,884.92951900,28295800.83476271,0
2021-01-03 00:00:00,32176.45,32259.89,31962.99,32199.99,1458.573628,2021-01-03 00:29:59.999,46868685.64542819,31848,721.45833900,23187495.68727698,0
